MATRICULA;NOME;CARGO;CLASSE_CARGO;SETOR;NIVEL_CARGO;INFO_CARGO;ATIVIDADE;COD_ORG_LOTACAO;ORG_LOTACAO;COD_TIPO_VINCULO;TIPO_VINCULO;SITUACAO_VINCULO;REGIME_JURIDICO;JORNADA_DE_TRABALHO;DATA_INGRESSO;DATA FIM;UF_EXERCICIO;COD STATUS;STATUS;GENERO;SALARIO BASE;ADICIONAIS
8370982999; TREVISAN LATOSINSKI;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26248;Centro Estudantil Rural de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;17/06/2016;;PE;1;Ativo;Masculino;11800.12;779
8352728999; ANDREA DULCE TONINI;ENGENHEIRO;E;Engenharia;2;0;Sem informação;26280;Centro Estudantil de São Carlos;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;23/12/2014;;SP;1;Ativo;Masculino;7103.91;947.95
7302091899; MARIA NUNES RIBEIRO;ECONOMISTA;E;Administrativo;1;0;Sem informação;26253;Centro Estudantil Rural da Amazônia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;09/05/2008;;PA;1;Ativo;Masculino;9679.66;696.56
7990750099; DE OLIVEIRA ALMEIDA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;09/09/1993;;CE;1;Ativo;Masculino;9110.78;458
7491817999; ANDRADE MOREIRA GIL;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;16/07/1996;;CE;1;Ativo;Masculino;14541.58;458
8372659499; APARECIDA SINHOROTO;ENGENHEIRO;E;Engenharia;3;0;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;13/10/2009;;RS;1;Ativo;Masculino;9929.23;779
7562102299; MARIA BARRETO SOUTO;ANALISTA DE TEC DA INFORMACAO;E;TI;1;0;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;29/04/2016;;PA;1;Ativo;Masculino;7130.77;574.38
7822765799; MARIA PINTO DE MELO;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;29/04/2019;;PA;1;Ativo;Masculino;5434.85;2198.13
7500860099; SIMONE ROCHA BOMFIM;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;502;Sem informação;26231;Centro Estudantil de Alagoas;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;25/08/2008;16/08/2020;AL;3;Desligado;Masculino;11943.73;1335.69
8221904599; SOUSA COSTA TRAJANO;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/10/2009;;RS;1;Ativo;Masculino;7967.9;696.56
8230995699; JULIO CESAR PEREIRA;CONTADOR;E;Administrativo;1;0;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;04/07/2016;;PA;1;Ativo;Masculino;6837.25;1087.96
8202112799; CALEGARI DOS SANTOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;21/06/2019;;RS;1;Ativo;Masculino;10063.44;563.79
8371047999; GRACE ROMANINI PACE;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;15/06/2016;01/12/2019;PE;5;Desligado;Masculino;12386.5;997.98
8021998899; CRISTINA DE FREITAS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;07/10/2013;;PE;1;Ativo;Masculino;7155.54;580.02
8302134899; ROCHA LEITE ZACCARO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;502;Sem informação;26258;Centro Tecnológica Federal do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;03/07/2015;;PR;1;Ativo;Masculino;7803.45;575.42
7430765699; FARIAS BEM MARACAJA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;30/01/2014;05/09/2021;CE;2;Desligado;Masculino;8506.27;0
8332195599; CANTANHEDE BORRALHO;ENGENHEIRO;E;Engenharia;2;0;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;23/02/2010;11/01/2021;RJ;4;Desligado;Masculino;13430.71;0
8531928999; MARIA SOUZA MARQUES;ENGENHEIRO;E;Engenharia;2;0;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;15/08/2018;;PE;1;Ativo;Masculino;14513.12;574.38
8232721399; FELICIO DE OLIVEIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26234;Centro Estudantil do Espírito Santo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;06/03/2018;;ES;1;Ativo;Masculino;11800.12;575.42
8341472999; NASCIMENTO JACOMINO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26247;Centro Estudantil de Santa Maria;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;07/02/2018;;RS;1;Ativo;Masculino;11800.12;458
8372396899; MARA BORGES ERNESTO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26242;Centro Estudantil de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;20/01/2017;;PE;1;Ativo;Masculino;11800.12;458
7681539199; DO NASCIMENTO LEMOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26262;Centro Estudantil de São Paulo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;11/01/2018;;SP;1;Ativo;Masculino;11800.12;787.71
8331032399; LURI INAGAKI GARCIA;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;07/08/2008;;GO;1;Ativo;Masculino;8549.49;575.42
7862668899; DALL AGNOL DA SILVA;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26280;Centro Estudantil de São Carlos;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;28/12/1994;;SP;1;Ativo;Masculino;13689.57;1013.48
7282741499; SOUZA PRADO MARTINS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;28/03/2018;;RJ;1;Ativo;Masculino;11800.12;568.73
7570700699; NATEL DO NASCIMENTO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26279;Centro Estudantil do Piauí;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;08/07/2014;;PI;1;Ativo;Masculino;7155.54;1023.64
8260534499; MARIA DE FIGUEIREDO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;17/07/2018;;PA;1;Ativo;Masculino;11800.12;568.73
7982518399; MEDEIROS BITENCOURT;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26264;Centro Estudantil Rural do Semi-Árido;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;03/02/2017;;RN;1;Ativo;Masculino;11800.12;568.73
8462040499; SOUZA LIMA MONTEIRO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;30/12/2020;;RJ;1;Ativo;Masculino;3522.21;229
8231378199; DE JESUS MAIA LEITE;ENGENHEIRO;E;Engenharia;3;0;Sem informação;26261;Centro Estudantil de Itajubá;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;31/05/1994;;MG;1;Ativo;Masculino;9572.45;582.33
8322340799; ARRUDA SILVA JUNIOR;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26246;Centro Estudantil de Santa Catarina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;03/04/2018;12/05/2020;SC;2;Desligado;Masculino;9592.07;0
7201764799; ALVES DA SILVA NETO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;27/12/2017;;RS;1;Ativo;Masculino;11800.12;669.58
8372759799; LICURSI DE OLIVEIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26351;Centro Estudantil do Recôncavo da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;19/11/2009;;BA;1;Ativo;Masculino;8232.64;793.36
8472094799; SAVASTANO VALADARES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;19/05/2016;;RJ;1;Ativo;Masculino;11800.12;458
8242467999; MARIA CIRIACO SOUSA;PEDAGOGO;E;Pedagógico;2;0;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;14/02/2014;;PA;1;Ativo;Masculino;8306.11;458
7740806799; SOUZA DUTRA PICCOLI;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;18/06/2020;;RJ;1;Ativo;Masculino;9616.18;458
8361290699; LOUREIRO DOS SANTOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26263;Centro Estudantil de Lavras;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;19/03/2018;;MG;1;Ativo;Masculino;11800.12;458
8172397999; MAGALY VALOIS DURSO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26253;Centro Estudantil Rural da Amazônia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;10/05/2016;;PA;1;Ativo;Masculino;11800.12;458
7381650499; MARIA BELFORT SOUZA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;502;Sem informação;26246;Centro Estudantil de Santa Catarina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;08/08/2013;;SC;1;Ativo;Masculino;7803.45;563.79
7541633899; LIMA WARWAR BARBOSA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26250;Centro Estudantil de Roraima;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;23/07/2019;;RR;1;Ativo;Masculino;10063.44;715.13
7260938799; CONSTANTIN DA SILVA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26238;Centro Estudantil de Minas Gerais;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;27/07/2016;02/01/2021;MG;2;Desligado;Masculino;3404.15;208.18
7300911699; CORREIA LIMA MACEDO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;18/12/2019;;RS;1;Ativo;Masculino;10510.7;563.79
8312455799; FERREIRA NASCIMENTO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;502;Sem informação;26253;Centro Estudantil Rural da Amazônia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;15/04/2014;;PA;1;Ativo;Masculino;7803.45;458
9000001699; JOSE MATTOS SULTANI;ENGENHEIRO DE SEG DO TRABALHO;E;Engenharia;1;0;Sem informação;26254;Centro Estudantil do Triângulo Mineiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;05/10/2020;;MG;1;Ativo;Masculino;5434.85;458
7270725499; MICHELSTADTER CUNHA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;15/10/2019;;PB;1;Ativo;Masculino;6189;587
8002171899; MONTEIRO MONASTERIO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;14/04/2020;;PA;1;Ativo;Masculino;7375.08;1102.02
7720763999; NASCIMENTO DE PAULA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;502;Sem informação;26264;Centro Estudantil Rural do Semi-Árido;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;09/05/2014;09/06/2018;RN;2;Desligado;Masculino;7370.29;0
12070007599; VICTTOR DE CARVALHO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;02/06/2021;;GO;1;Ativo;Masculino;3522.21;229
10780006899; BERNARDO DOS SANTOS;ANALISTA DE TEC DA INFORMACAO;E;TI;1;0;Sem informação;26269;Centro Estudantil do Estado do Rio de Jane;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;23/12/2020;;RJ;1;Ativo;Masculino;6354.6;458
8522484299; CARNEIRO DE REZENDE;ENGENHEIRO;E;Engenharia;1;0;Sem informação;26255;Centro Estudantil dos Vales do Jequiti;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;12/09/2014;;MG;1;Ativo;Masculino;7103.91;580.02
7302565199; DIANA PIMENTEL YONG;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26249;Centro Estudantil Rural do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;09/02/2015;;RJ;1;Ativo;Masculino;9616.18;458
7482634599; SCHERER SEVERO MOHR;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;07/08/2019;;CE;1;Ativo;Masculino;9616.18;574.38
7580938399; BACCHI FRANCESCHINI;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26243;Centro Estudantil do Rio Grande do Norte;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;30/03/2010;;RN;1;Ativo;Masculino;5282.61;458
7732265299; DOS SANTOS GRATIVOL;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26237;Centro Estudantil de Juiz de Fora;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;04/08/2014;;MG;1;Ativo;Masculino;11800.12;1209.23
8450687799; SANTANA STACCIARINI;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26279;Centro Estudantil do Piauí;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;14/09/2016;;PI;1;Ativo;Masculino;12897.8;574.38
7502304599; VALE SCRIBEL ZIMMER;TEC EM SEGURANCA DO TRABALHO;D;Serviços;1;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;21/05/2019;;RJ;1;Ativo;Masculino;2641.55;698.17
7722343199; MARA SILVA DE SOUZA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26237;Centro Estudantil de Juiz de Fora;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;09/05/2013;;MG;1;Ativo;Masculino;11800.12;458
8142781299; DE SOUZA BOSS CUNHA;PEDAGOGO;E;Pedagógico;2;0;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;01/07/2016;;CE;1;Ativo;Masculino;7994.33;458
7482491899; NEIRA ALVES LACERDA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;502;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;03/03/2015;;GO;1;Ativo;Masculino;7803.45;568.73
7411369599; RIBEIRO DE CARVALHO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26248;Centro Estudantil Rural de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;09/09/2020;;PE;1;Ativo;Masculino;9616.18;458
8110531799; NACAXE MELO CEZARIO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26246;Centro Estudantil de Santa Catarina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;22/06/2018;;SC;1;Ativo;Masculino;6189;587
8441453499; GISELE TIMBO ARAGAO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26280;Centro Estudantil de São Carlos;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;01/11/2016;;SP;1;Ativo;Masculino;11800.12;568.73
8200834599; MARA DOLCE DE LEMOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26441;Centro Estudantil do Oeste do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;17/03/2017;;PA;1;Ativo;Masculino;11800.12;458
7710683199; MARIA FARIAS BASTOS;CONTADOR;E;Administrativo;2;0;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;04/01/2010;;CE;1;Ativo;Masculino;9316.32;1097.08
7671469299; MARIA SANTOS VIEIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26254;Centro Estudantil do Triângulo Mineiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;13/07/2010;28/04/2018;MG;4;Desligado;Masculino;7872.84;0
8282187099; LORENZATO RODRIGUEZ;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;18/01/2011;;RJ;1;Ativo;Masculino;7155.54;491.35
8602627399; MARQUES NAGEM BYRRO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;502;Sem informação;26230;Centro Estudantil do Vale do São Francisco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;24/08/2004;;BA;1;Ativo;Masculino;5202.3;458
8121305299; PATRICIA CASAGRANDE;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26238;Centro Estudantil de Minas Gerais;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;12/07/2018;;MG;1;Ativo;Masculino;7127.47;568.73
7521771199; CARLA JULIO SANTANA;ENGENHEIRO;E;Engenharia;2;0;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;19/10/2015;;RS;1;Ativo;Masculino;8520.27;626.98
7210823099; MARIA GUASQUE VOGAS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26252;Centro Estudantil de Campina Grande;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;06/08/2008;;PB;1;Ativo;Masculino;9492.63;575.42
7272311499; REGINA SANTOS COSTA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;502;Sem informação;26447;Centro Estudantil do Oeste da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;05/06/2013;;BA;1;Ativo;Masculino;7803.45;678.84
7821428099; ALCANTARA DE MORAIS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26231;Centro Estudantil de Alagoas;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;24/10/2017;;AL;1;Ativo;Masculino;11800.12;669.58
7790984299; MARY SOUSA DOS REIS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;22/08/2018;;RJ;1;Ativo;Masculino;5831.21;458
7491144699; MARIA GRULI BARBOSA;ANALISTA DE TEC DA INFORMACAO;E;TI;1;0;Sem informação;26231;Centro Estudantil de Alagoas;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;11/04/2013;;AL;1;Ativo;Masculino;8630.04;1193.7
8270988299; PICCOLO RAMOS ROSSI;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;09/08/2019;27/08/2020;RJ;2;Desligado;Masculino;11800.12;0
10140026799; SILVEIRA DE MENEZES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26247;Centro Estudantil de Santa Maria;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;20/04/2021;;RS;1;Ativo;Masculino;9616.18;458
8271021099; LIMA DO CARMO SOUZA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26241;Centro Estudantil do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;16/04/2014;;PR;1;Ativo;Masculino;7155.54;684.95
7621801699; FRANCISCA GONCALVES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26279;Centro Estudantil do Piauí;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;23/08/2013;;PI;1;Ativo;Masculino;11800.12;458
8920003899; VICENTE DE CARVALHO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26243;Centro Estudantil do Rio Grande do Norte;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;30/11/2020;;RN;1;Ativo;Masculino;9616.18;458
8092515099; CAROLINE CAMPOS LOW;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26232;Centro Estudantil da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;05/05/2014;;BA;1;Ativo;Masculino;11800.12;458
8260703399; JOAQUIM GOMES FILHO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26351;Centro Estudantil do Recôncavo da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;31/10/2019;;BA;1;Ativo;Masculino;9616.18;568.73
7822027599; ALBUQUERQUE SERAFIM;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26448;Centro Estudantil do Sul e Sudeste do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;23/09/2015;;PA;1;Ativo;Masculino;11800.12;1413.85
8481190899; DE CARVALHO MACHADO;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26252;Centro Estudantil de Campina Grande;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;19/04/2018;;PB;1;Ativo;Masculino;5867.05;458
7421689899; TEIXEIRA COSTA LANA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26284;Centro Estudantil de Ciências da Saúde;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;13/06/2018;;RS;1;Ativo;Masculino;11800.12;458
7291675099; HELENA AUGUSTO LIMA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26243;Centro Estudantil do Rio Grande do Norte;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;27/11/2020;;RN;1;Ativo;Masculino;7375.08;674.52
8302148099; HELENA ALVES DANTAS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26280;Centro Estudantil de São Carlos;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;21/10/2019;;SP;1;Ativo;Masculino;9616.18;458
